Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
14372.0,1.1883083249018997,0.367919603526714,1.3279305223067,2.7169313935295896,-0.29604853288690897,0.676205671876795,-0.650076204734754,0.12200350676281098,1.41463331063905,0.116964855444381,-0.71286303145532592,-2.4812514030176898,2.0793051500763,0.919437252970493,-1.0079750798741098,0.82351532065272892,-0.00160152165965274,0.314440029848011,-0.7314028411188459,-0.164250139528425,-0.28916635444190997,-0.413046827110395,-0.0494975648735922,-0.52034496648792994,0.394821413645454,-0.0304585758885611,0.016864492220737,0.0212415509176613,0.0,0
14435.0,-1.58662400045112,-0.29126772768075204,3.05220827360763,2.6608745570515002,0.621707984083526,0.0251864415498288,-0.0981476208190958,-0.0182811752547128,0.938343872713969,-0.012992210116413999,0.780963436866415,-2.03091390403361,2.36698649519424,0.537072654997812,-1.01440577626918,-0.0443378163854932,0.617602470639482,-0.47306079426993697,-1.3303384163213898,-0.26271208212023,-0.20628333282125302,0.319801338208849,1.02341934982352,0.530320470577087,-0.0738261574711692,-0.12356936915757699,-0.0448845734120015,-0.27859861086015897,0.0,0
27255.0,1.2488036316596498,0.0472080527424612,0.423387603024424,-0.139515287417322,-0.592216994973765,-0.98065390782329409,-0.0424160604375007,-0.123044006878744,-0.088962219197557,-0.0344388456351057,1.7045288079057699,1.0742192445702399,0.0915403912874814,0.451778735343782,0.31652055892379904,0.342184642617772,-0.448283750961729,-0.252719570366612,0.379454093433173,-0.0646175827875216,-0.166215322610189,-0.50159816441391,0.12499534026778698,0.594070382803042,0.11962602996665599,0.816500848530432,-0.0894647479032046,-0.00405478774805045,0.0,0
27418.0,1.1124831303083,0.0328248935803528,1.47282409787114,2.9264874728944097,-0.94201362029430191,0.35652144889773207,-0.69870873800296118,0.280070487148618,0.661991014419531,0.42353893522460295,-1.58623451166478,-0.383614525734638,-1.46193728327358,-0.45783954323839293,-1.33997346544236,0.0925542995656854,0.0803569071197525,-0.14602930111205897,-0.557168105823745,-0.27402268502300503,0.0053717665185476207,0.31288507761787204,-0.11237212858683301,0.404785313030916,0.572115380919897,0.21740585905283605,0.0400072420513845,0.0240958112772556,0.0,0
27841.0,-0.863716089483808,1.29839742921148,2.54480955216386,2.6898433836596,-0.10002247995075099,1.59385859056335,-0.24362102063027802,0.36246123727981394,-0.859625948409259,0.98308926856828915,0.85004172068215089,0.879492496238838,0.949459084328121,-0.51108691233764392,-0.0596395418042006,-0.222928489451972,0.0578121148106772,0.19250181878414102,1.03706952203916,0.12360935619409301,0.148802466931711,0.43913600366729605,-0.147399662840361,-0.267900769124942,-0.38331446012257503,0.16369961535691102,-0.359774298291562,0.10625923330727302,0.0,0
29011.0,1.3181130481815901,0.17974147758184,-0.0831196119448619,0.56172605683266008,-0.0752364110949904,-0.7371914448985849,0.220501941579118,-0.228919384578617,0.21565841321419899,-0.10915505485293099,-1.01387478025599,0.0968541871173977,-0.0910409712442583,0.18049798044947601,0.101008524516616,-0.179972914313105,-0.18796469394259502,-0.460106193697635,0.317914280356883,-0.121123146179741,-0.102926439478834,-0.13512565315058803,-0.167573847631444,-0.0552130616456393,0.72796526283305507,0.586332300781416,-0.0533908051996044,-0.0047431690717934395,0.0,0
29737.0,-0.793689337489562,1.23076038171955,0.64242085355256107,2.38285337208388,-0.48837356332824794,0.147984482572975,-0.64268297477147307,0.9268957718007641,-1.05393933439924,0.214906312568072,-0.84076894434123706,0.62302348827597,0.78748177759193094,0.37817931481304495,0.0999875363200811,-0.487863538669872,0.990489234488151,-0.97895415485777493,1.02807669822768,-0.166909033194625,0.00502586695568833,-0.0387920710338155,0.31840057757730794,0.14753523379414302,-1.67484250677401,0.78165978233868794,-0.0954745140523516,0.0544770385915294,0.0,0
30826.0,1.22117793820147,0.486373314689544,0.139271929967197,0.971849110761127,0.0346831613684257,-0.80098712812927408,0.405029389227327,-0.16915353885266302,-0.54524590563572206,0.16067032339290302,1.4708139171764198,1.17115579121849,0.226107490853387,0.671437428707504,-0.00307961359574935,0.118027256800228,-0.605254689187341,-0.224761755191064,0.19496760281728198,-0.126028792439013,-0.29969505807565505,-0.8917848094924592,0.096585558677399014,0.293284062568682,0.45231708225484207,-0.710876923437046,-0.000888007265488417,0.011423002070394,0.0,0
35271.0,1.05515950969377,-0.0239651057105096,1.57533166546303,2.85974528092561,-0.997167571777128,0.561406984887084,-0.808138197636819,0.423217410023693,0.41247329364736296,0.596773097767931,0.266905042003122,0.287455425475823,-1.74122657483201,-0.217416020840106,-2.03782438994774,0.237223007701601,-0.0874920123721036,0.30262016786209,-0.34309649976518297,-0.27971192424531,0.0685928085837315,0.449717577749804,-0.0978070799273023,0.55049489122960793,0.509526617338925,0.187886484081211,0.0354154015648864,0.0156355109900566,0.0,0
35377.0,1.12653432707268,0.28967910405145897,1.5373096957308399,2.7065471327142996,-0.759367905079516,0.16117401779270002,-0.529164795468528,0.141161867896381,0.0467304941502828,0.48127350649712103,-0.88256890647065911,0.390256602984378,0.45989863261564096,-0.498408801714956,-0.349291061610304,0.600992239778672,-0.43917092408506797,-0.25222011625160395,-0.84501500427016407,-0.136887467383002,-0.0817409736266547,-0.0598336862592227,0.0410165875397251,0.39858595422391796,0.312066335004316,-0.0450350539799613,0.0456940217084949,0.0366446365708558,0.0,0
35579.0,-3.61859531276792,-0.80305556968620906,-0.40809022672122097,0.0876347404218945,0.84671886428977106,-1.2357764193749599,-0.452179351501225,0.82566448135474291,-0.000577895046139637,0.0475304533404861,0.813868538806496,0.986579318457461,-0.53742462542681,0.76030193941948,-0.919454943767455,0.0785717561768884,-0.0079586333304998789,-0.415916407229512,-0.442828068605145,-0.827653305807867,-0.0371280327980549,0.47983030015511996,0.49449228805470896,0.0794078671404184,-0.24128249069568,0.309596065082576,-0.16361497780763,0.61451735267251206,0.0,0
35735.0,-2.02532560165626,-1.18005836039894,3.06140082442602,3.44562114414483,1.6464150273023799,0.97210525196580011,-1.46521425554031,0.590713261573092,-0.238354971623857,0.92658347522022588,0.8309682372690842,0.501821297512132,-0.700671941240918,-0.55525069931823,-0.68101287226848906,-1.18115647301233,0.91775658484285394,-0.311330177278775,0.92473708108158592,0.13097446080603697,0.153144591143187,0.849045371823317,-0.328861616509323,-0.202743516414788,0.11155979541663301,0.50802954842232106,-0.121232394349205,0.0179681919928128,0.0,0
35765.0,1.0924400114192,-0.0531604118214553,1.3483686777322599,2.73689300240374,-0.756546883670111,0.86072349888340693,-0.833524602914778,0.469019535670906,0.48022583025635895,0.603626556206647,-0.24379275498586397,0.0020124679347197,-1.85499986667108,-0.20813244041917603,-1.9762591119853703,0.401945341353194,-0.26890701827346897,0.501421999232534,-0.141360966369425,-0.27574152787081896,0.0312659131397891,0.33488634727062,-0.16103171552850198,0.0124666927013993,0.57346543800664207,0.22154218610782397,0.0333663542843475,0.00980069734775067,0.0,0
36407.0,1.1060086254671202,0.16296596319905102,0.457989803824856,1.03104111254768,-0.0022530385457361,0.402782810190827,-0.22265451043526602,0.280320870364914,-0.156526581047254,0.156311959510179,1.64143250329175,0.73436825988481913,-0.659328965171164,0.67039030437181,0.84450969701006007,-0.166173980181528,-0.145831488063647,-0.417201207814718,-0.903355713106484,-0.23963904283426601,0.132593375683006,0.43981058571207104,-0.0159193531270055,-0.307589857496142,0.413777330256336,-0.28456612037863,0.0485431718173828,0.00536935052253644,0.0,0
36431.0,1.2396169509882,0.0600859926213441,0.067856323680027,0.6367481571311121,-0.22738183618572302,-0.56870947854555709,0.0732395301910966,-0.0539891544195465,0.35404383173272497,-0.11997801042011999,-0.55080349721455391,-0.27472695768946304,-1.3597071214663499,0.469550446708636,0.445345894128627,-0.560993545418126,0.335455732883935,-0.92635889546807093,-0.21801415793916,-0.242782831769309,-0.056399036551604,-0.0263356957615479,-0.0625473763970581,0.10887828790681599,0.550407095999192,0.588750449240246,-0.0439571837999607,-0.0055267764864003,0.0,0
36555.0,1.0494137241550199,-0.0913381309930106,1.32304766045532,2.68557298466995,-0.55694786741410707,1.33449505766756,-0.901756989863593,0.599635315151395,0.45513939681109794,0.555357355051641,0.00124973151985085,0.16221557673257503,-1.73350018770103,-0.207927914138835,-1.7398068419760302,0.10295624592853801,0.00127870484637811,0.0352663803513658,-0.500575383925764,-0.298437727538524,0.0604950911483998,0.46079212995682106,-0.13324583682376598,-0.295114696932602,0.505457324839102,0.25078543704228895,0.0507726932966331,0.00668964693495954,0.0,0
36581.0,1.11435243542366,0.217501435649621,1.5258266175828998,2.90171640851555,-0.71451202346093,0.417171405375063,-0.525759398184799,0.13524774131561199,0.27600710633495695,0.34866733715253695,-1.15150674557718,0.97213646012586,1.0872408380310201,-0.96515760061055,-1.6196620079805,-0.0270224672997626,-0.0653143262517059,-0.45878282545487503,-0.574379108977804,-0.11069552862457101,0.0346811324118695,0.5216569410342321,-0.14296979558325199,0.474579600945001,0.658368203965553,0.208863382342272,0.0566718412622909,0.0295706256975422,0.0,0
36834.0,-0.70034808919050207,0.645900570489646,1.87132087220779,-0.529044181909649,0.17337468619522,-0.18790512413566898,0.51462565897629609,0.211906171407125,-0.151493928798374,-0.76673137358528409,0.333051528869326,0.26492493964911495,-1.1519168170724299,0.101205071433357,-1.4174700166089198,0.348897879556333,-0.60538145892913,0.0744229366259961,-0.00815487903502091,-0.18526601543842003,-0.202573088255748,-0.59260161961787794,-0.20394371601619102,-0.0243128180710154,0.04487138798685,0.0291286872102852,0.0270072413019243,0.0763295008710731,0.0,0
38135.0,-0.423678406895713,0.35286939106488707,1.63035447058363,0.66357995313844609,0.0833551675546718,-0.0969977144605719,0.00638101793274555,0.256298847783522,-0.15222935920935698,-0.132510324021265,0.38823869046270104,-0.0780491826284132,-1.5574707974539301,0.35503722754895894,-0.346351356725314,-0.319605988492478,0.081396875862769,0.373520894480832,1.76866443774932,0.0435955990283562,-0.147978925412603,-0.41769266554531892,-0.0126325431185871,-0.00673171354299335,-0.55745047047332,0.251356328874717,0.11661094246606502,0.137877683582617,0.0,0
39068.0,-0.579615494876815,0.80540846872652794,2.1992780004423502,2.46016250813329,0.50897205725329209,1.2604838395423301,-0.0193685846806238,0.56999477682110111,-1.1344888272282398,0.43847923919682108,1.1427270756602501,0.584473999872302,-0.444216122966936,0.131393393854794,-0.41669396877944892,-0.500703066488711,0.42215138600776897,-0.76818199505205409,0.113241536901281,-0.0151102544327947,-0.12796714693928,-0.286449913741637,0.119982608026464,-0.333472496810099,-0.749488072429848,-0.16067321016292402,0.186606748895594,0.144201031175859,0.0,0
39112.0,1.09339992485682,0.041673488160061,1.3755861878545201,2.72417272610108,-0.639721739350271,0.891868071128523,-0.7447127797649109,0.39465109862152503,0.282017877456172,0.56517897881828894,-0.0205541724003399,0.69820892013335412,-0.545962453028175,-0.46864711852920204,-2.1198829581536,0.340541055665532,-0.34371116513989297,0.34081883808352004,-0.150199049070159,-0.19187082593648802,0.046316668598522,0.442093520376319,-0.17674403101315,0.0483070027113351,0.617757428219275,0.217155508878075,0.0419238511764346,0.0126120885365465,0.0,0
39351.0,1.29147140568761,-0.000651419637465518,-0.40492809619548709,-0.53653536449461492,0.094377285061372,-0.546180960657252,0.171620759783081,-0.0775064984156328,-0.199385592379216,-0.0362800155545278,1.3466897269226101,0.567579742765989,-0.544243153779693,0.7688276909473909,0.45563110522258,-0.0931577169081198,-0.165765715097917,-0.54393998351525208,0.334453512637407,-0.117706758357401,-0.0122996697210132,-0.0163379315238539,-0.0846580334942545,-0.22130043382335302,0.413855122780278,1.40880218835902,-0.126200184621145,-0.0334762802992926,0.0,0
40811.0,-0.27813992243811303,0.34002696767684804,0.978906650767822,0.481231082514748,0.668480149535102,0.0785131469666646,0.55725869008556794,-0.0973387076844911,-0.336347194479677,0.26451067055570104,1.01002906446549,0.256748497998176,-0.708767549210454,0.21110765179329102,0.0608663981116387,-0.82719733965932085,0.162101634270051,-0.161109665691911,1.26450670613915,0.0059886436255597707,0.0211265736053978,0.398477618061454,0.00656941316378748,-0.263985091768287,-0.112466652969801,0.635216577274041,-0.252822825662726,-0.24724562032165698,0.0,0
43256.0,-0.42056167180119397,0.46139790438923906,1.46923556328581,0.60114663254520406,0.65064463301120612,-0.45059124786723903,0.64884089227146,-0.20422825726800098,-0.33061596362737394,-0.107257457605286,-0.424335179505933,-0.35450345180918,-0.69007093293936794,0.11597960562006099,0.741158043434394,-1.17890105763835,0.582967946286298,-0.730748790250718,0.924615271953347,0.148403366618167,0.0262799114051652,0.33146061596908505,-0.221338110632,0.142037277429406,-0.0968203310751625,0.658596612733979,-0.0880598854287726,-0.112391432151776,0.0,0
44066.0,1.0929957507778199,0.00174342500994892,1.36412618359251,2.72952863191273,-0.68891127380072992,0.878754567025316,-0.78210723161748708,0.42596412474758,0.36547385758256606,0.581367432455492,-0.114549365067929,0.405073571839192,-1.09713610087782,-0.35895672774603293,-2.05940975976698,0.366395491744548,-0.312214682248767,0.40844122172521,-0.14647775109090197,-0.227184805698312,0.0399795084053713,0.39695365801602506,-0.17012831923014,0.0332163458650463,0.59910816918237708,0.21900253086954802,0.0383206945902927,0.0114283448781061,0.0,0
45094.0,-0.922576699183048,0.84330313540280188,1.56751552016354,-0.0295313091519462,0.0122941535163766,0.62027644298317108,-0.297609537147378,0.80424271255146207,-0.13372015081362598,-0.792621833194687,-0.506736681714734,0.40009808588851503,-0.0684255289360014,0.0919613700401244,-0.727877292228669,1.10562781306657,-1.17593933834485,1.23762051621649,-0.317855823298447,-0.231248149376856,0.243799458654859,0.61766078900116694,-0.36308989556160903,-0.83871273880969088,0.0827403893656759,-0.372473287526999,0.0317787830554691,0.0442801808951107,0.0,0
45421.0,-0.306093175065913,0.44002633200930297,1.03742144939727,0.85563627039892409,0.45371482926419704,0.120762757246009,0.175298567115279,0.24565080467123102,-0.543652345808326,0.11358156642249399,0.718806522987082,-0.40003045925065994,-1.94290081762229,0.80838158243975788,0.529040216934911,-0.99211493733215406,0.621978409106339,0.13946479155027697,1.98094702408937,0.0692585203864387,0.109644836711738,0.361208818168511,-0.16150594864822598,-0.268466096342059,-0.38694011872347295,0.76286096237656087,0.11077446752352199,0.121996233713393,0.0,0
45826.0,-12.9826952206231,-7.6237759089981294,-3.4662266832896695,2.3308374975542003,4.31778871193971,-1.6899483322473299,-4.8765214500760594,-7.398152174935241,0.7443900559346619,-0.71313655831195411,-2.16768262204695,0.339270477556218,-0.798991333379691,1.2585249643843002,0.71344250727528091,2.06074147260118,-0.240249946120287,-0.604877630963572,0.85022883756413292,-7.21670996954787,-6.9662225030823395,2.7328901982839304,7.4873792745123211,-1.12591878497532,1.94416829805482,1.0823020764321098,4.4608198561075,-2.30091307377389,0.0,0
45978.0,-0.71811488377737209,-0.172194760242747,1.90030981675148,0.788804232819467,0.758188724977496,-0.981928792666702,0.0708172708168604,-0.188240541887097,0.0682573159252564,-0.152562848700497,-0.659428476776819,0.284562188201331,0.244823275565777,-0.381158998866331,-0.012908795439754001,-0.67876856559618015,0.134837626807901,-0.49851002718828996,1.03528230801057,0.315156348154681,-0.151325683671612,-0.312936583526166,0.118327322117792,0.42447949650308209,-0.590786422963646,0.145018043247501,-0.0452445864675053,-0.0451049775138983,0.0,0
46135.0,1.22916081609662,0.398856231740654,0.668266769089676,1.09296371688233,-0.388280723250224,-0.8210878165244101,0.0863234937084938,-0.18226276899741398,-0.0113497765640444,-0.053431235947549005,-0.18917990043787503,0.67607163744742793,0.780676634523272,0.15322269971699803,0.995360541977185,0.258828183757431,-0.54345406004227792,-0.43752612726725,-0.286021112606377,-0.0992550756760229,-0.27250433987788397,-0.756872255507001,0.142870456439414,0.35709854321262,0.312593857841177,-0.69546424128903794,0.0351881402536306,0.0338023213513939,0.0,0
48868.0,1.41657092544144,-0.761417474340383,0.706617111866273,-0.90024395118783418,-0.925187056423865,0.50673282064690994,-1.2480365847103,0.19675348105440804,-0.370848087342887,0.664521767171986,0.20033090901744696,0.174132699495401,0.99047480531650289,-0.716002377002882,-0.327093861273382,1.68961582303368,-0.399875263004132,-0.22953064890455202,1.18806976817519,0.143034605612324,0.283629529362152,0.917931027932353,-0.258568232425772,-0.756100531635523,0.60785503805945,0.007105129831116999,0.0505899943098496,0.00326550293224976,0.0,0
50140.0,1.1385563350497399,0.31718623230613896,1.05218301164894,2.78471682553033,-0.703519912185357,-0.42985814788973803,-0.183860961384448,0.0976822537505453,0.0168774919531832,0.586924650098672,-0.95069960664630293,-0.8298477368035071,-2.26062858811806,0.32826250750515196,-0.42670899960315994,0.279118544909904,-0.000663983792874348,-0.529081636015718,-0.68956253765989606,-0.32637424191270603,-0.295732830155235,-0.83593718068753009,0.156104611399489,0.634614237210389,0.26274636216661,-0.19284414542695605,-0.00346141340845192,0.0246296509774026,0.0,0
50279.0,0.897027725671875,0.0191992557681562,1.43163098884073,2.3750397695264,0.0969813111253613,2.52065904273204,-0.9785503848893391,0.89656237239163994,-0.20755376512825602,0.46326622827357794,1.7460767086292401,1.37173180860789,0.15011509999166597,-0.151537626837653,0.0564637303328888,-0.46073867946722707,0.52154290566176709,-1.6815620286609398,-2.10427852347377,-0.272111694710935,0.0876543522788658,0.535565905577356,0.15751621626959,-1.00960421060541,-0.0374781295477694,0.0667871772753712,0.11230651094773,0.0113566206391563,0.0,0
50570.0,-0.922054507184007,1.5146120429781003,1.8460894364526002,0.701321241873021,0.212083149363072,-0.4124438305360229,1.06109049522331,-0.67686996843121494,-0.0074962538727359794,0.93572826315273594,0.621987591375715,0.51543683493039294,0.913438303192755,-0.520331221614458,1.3457112748588502,-0.95765821933243511,-0.0558191453120353,-0.762232323258,-0.129448649208845,0.244776703882747,0.10224745178576,0.526741579949261,-0.10195899247959697,0.612442205969599,-0.42017869276381703,-0.541617305122906,-0.72913138230229091,-0.243719599706175,0.0,0
53289.0,1.10257067566202,-0.518703095419063,1.12831758734603,-0.0469141086584395,-0.87772273060742412,0.77053358527640581,-1.02466026843281,0.522399442089127,0.96725872229149212,-0.27700042395265,1.3458486500190299,0.8213307332385591,-0.996387212849125,-0.0103057119384814,0.20288147675170298,-0.190590528406432,0.29173318320768604,-0.68887557998203208,-0.193994723036906,-0.19504593430324,-0.0262443387677563,0.12619627220971003,0.126985615078079,-0.23709221831861302,-0.0944151125589209,1.03634675783749,-0.00914988964709505,-0.00414721786464442,0.0,0
54630.0,-9.91510687976456,-2.66972655065761,-2.06169374516312,-0.0707544274315922,0.68082106752272908,-1.8221623621648202,0.290413955547719,-0.20097877279168802,2.43018787624391,3.08388079232899,0.80728001464103993,0.68446916545098291,-0.504654315529514,-0.497817928824215,-0.786529786878789,1.19666964502238,-1.07518958053021,-0.48471413371404903,-0.644632755884714,-3.49965852814564,-1.45508662981909,-0.270246352297482,-1.04789123022874,0.21970655485240803,1.42144484606867,0.270193150611118,-1.6963946444293703,4.26851591743058,0.0,0
56949.0,1.11665547448773,0.306354433867883,1.3707784833765702,2.43608480944946,-0.46981440078831704,0.569347650757038,-0.570393094945896,0.258073817765941,-0.39226135934610407,0.69406685258042689,0.71427825927297994,1.0622170145229701,0.82403204723957912,-0.256722784695236,-0.632009734287213,1.05734631735299,-0.977962575537977,0.41512630816041,-0.571125058340285,-0.0852311369430706,-0.00740991751084318,0.0727118966319762,-0.0105885905177685,0.0200493219050194,0.309446087352151,-0.0484176761768273,0.0385905323682993,0.024478538558610003,0.0,0
58650.0,1.2420474109234099,-0.11999013041532,0.142453587361706,-0.300297819143865,-0.274971126736891,-0.240349595300834,-0.22952098229571302,0.131656463564096,0.162343834282164,-0.0353834542583869,1.20388551575352,0.21614102509159197,-1.2786673412056397,0.73549281900297592,0.76572110286206918,0.272553971042249,-0.280771826515432,-0.35101739877311106,0.231278454220732,-0.17162833548529502,-0.190155940528397,-0.603373268107629,0.10609586282884699,-0.289265847474889,0.0689335898745865,0.884017356470193,-0.0831153476368127,-0.0159600109492484,0.0,0
59320.0,-0.592895085421411,0.84409668791790593,0.22213702707535896,1.4948734500708702,0.816750276183092,0.0126525251866409,-3.7506823340811097,-4.95083477082129,-0.0869633977897975,-0.79234775355474,-0.577329255360198,-0.348785990347796,-3.6136518749777595,1.91573505779607,0.8988165103199629,-0.945344240586423,1.28547920662719,-1.0341140881859598,-0.760548115705592,0.82443456137556,-2.42825736564154,0.777143784742174,-2.0056479515743,0.13143276988537597,-0.392247035285818,-0.269079515506619,0.262655467158751,0.40016651576697604,0.0,0
60280.0,1.2617581610897701,-0.111096737784724,0.293274728321967,-0.16739139358236402,-0.68008233373587912,-0.91297384833181416,-0.18991094036317002,0.009972338737124959,0.24451157778275798,0.0278107402236521,1.1606606082894,-0.11548032626399302,-1.98157115154246,0.859178491861554,0.56299089028279392,0.50117580407448,-0.40261565403334104,0.0732343159493428,0.47130538189185,-0.19308083429921202,-0.204004703337263,-0.712257033117753,0.124856626573726,0.33008574404012897,0.0757423123091097,0.836338465102473,-0.103522848824187,-0.010672902962986999,0.0,0
62245.0,1.00363106892019,0.134521045971183,1.6435102398817802,2.30777813599067,-0.502239322449252,1.2947832524790301,-0.983735503377152,0.585880241056604,-0.35623060044447996,0.711551922214622,1.52145429823459,0.783304580358716,0.20442239541312304,0.0160962193183448,0.89386967171828791,0.906241883850593,-0.62651382686536494,0.040546387197527,-1.8561124366286001,-0.180364259102447,0.33834355655277,1.02589122653522,0.0255941452356095,-0.284963499550318,0.0768431467017532,0.15283964620432097,0.0771205635235975,0.024381612682532004,0.0,0
62848.0,-0.49727296660215703,0.724508493309678,1.48612613979754,-0.12258632649439301,0.107520143252388,-1.0286074949425301,0.475840813428562,-0.24306897568705702,-0.56173164195748793,-0.279995309052111,-0.175461425843338,0.41156496655055108,1.1408719340427098,-0.0436686770939966,1.1207656170398201,-0.143683305119377,-0.133630507546697,-0.368586416201367,0.827115924932203,0.118015680940904,0.0331874441125227,0.10156899629597198,-0.091038733708416988,0.478629068923836,-0.520556256826846,0.935668268020774,-0.0657448560924929,0.147612723793425,0.0,0
